<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2024.02.05	16:45:00	0.85532	0.85546	0.85525	0.85543	205	0	13
2024.02.05	16:48:00	0.85543	0.85548	0.85527	0.85531	142	0	13
2024.02.05	16:51:00	0.85531	0.85537	0.85521	0.85537	100	0	13
2024.02.05	16:54:00	0.85538	0.85581	0.85538	0.85581	158	0	13
2024.02.05	16:57:00	0.85581	0.85592	0.85550	0.85550	177	0	13
2024.02.05	17:00:00	0.85549	0.85626	0.85549	0.85615	594	0	13
2024.02.05	17:03:00	0.85614	0.85625	0.85600	0.85600	296	0	13
2024.02.05	17:06:00	0.85598	0.85611	0.85594	0.85604	230	0	13
2024.02.05	17:09:00	0.85603	0.85619	0.85598	0.85599	205	0	13
2024.02.05	17:12:00	0.85600	0.85603	0.85588	0.85598	171	0	13
2024.02.05	17:15:00	0.85598	0.85600	0.85581	0.85592	101	0	13
2024.02.05	17:18:00	0.85592	0.85599	0.85579	0.85587	128	0	13
2024.02.05	17:21:00	0.85587	0.85587	0.85569	0.85574	123	0	13
2024.02.05	17:24:00	0.85574	0.85585	0.85571	0.85584	122	0	13
2024.02.05	17:27:00	0.85583	0.85603	0.85583	0.85602	85	0	13
