<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2024.01.15	07:05:00	18.64318	18.64468	18.64238	18.64348	69	0	448
2024.01.15	07:10:00	18.64368	18.64540	18.64070	18.64088	85	0	337
2024.01.15	07:15:00	18.64070	18.64368	18.64062	18.64298	86	0	481
2024.01.15	07:20:00	18.64298	18.64676	18.64228	18.64618	102	0	227
2024.01.15	07:25:00	18.64648	18.64671	18.64388	18.64449	29	0	187
2024.01.15	07:30:00	18.64444	18.65458	18.64331	18.65355	97	0	254
2024.01.15	07:35:00	18.65283	18.65358	18.64658	18.64733	89	0	583
2024.01.15	07:40:00	18.64733	18.65078	18.64691	18.65078	41	0	345
2024.01.15	07:45:00	18.65048	18.65068	18.63658	18.63848	205	0	356
2024.01.15	07:50:00	18.63818	18.66438	18.63818	18.65158	279	0	204
2024.01.15	07:55:00	18.65178	18.65748	18.64548	18.65628	299	0	100
2024.01.15	08:00:00	18.65598	18.65668	18.65138	18.65258	268	0	101
2024.01.15	08:05:00	18.65269	18.65868	18.64918	18.65358	404	0	100
2024.01.15	08:10:00	18.65368	18.65928	18.65258	18.65438	92	0	100
2024.01.15	08:15:00	18.65687	18.65687	18.65188	18.65228	8	0	239
2024.01.15	08:20:00	18.65248	18.65268	18.64525	18.64815	75	0	229
2024.01.15	08:25:00	18.64818	18.65088	18.64758	18.64772	54	0	305
2024.01.15	08:30:00	18.64878	18.65178	18.63693	18.63858	46	0	284
2024.01.15	08:35:00	18.63898	18.64258	18.63898	18.63918	35	0	100
2024.01.15	08:40:00	18.63978	18.64305	18.63547	18.63752	45	0	281
2024.01.15	08:45:00	18.63771	18.63771	18.62678	18.62818	20	0	149
2024.01.15	08:50:00	18.62818	18.62818	18.61698	18.62461	128	0	130
2024.01.15	08:55:00	18.62493	18.63768	18.62463	18.63537	280	0	100
2024.01.15	09:00:00	18.63538	18.65030	18.62679	18.65030	401	0	137
2024.01.15	09:05:00	18.65046	18.65615	18.64569	18.64598	418	0	100
2024.01.15	09:10:00	18.64606	18.67848	18.64509	18.67598	368	0	100
2024.01.15	09:15:00	18.67608	18.69078	18.67378	18.67968	395	0	100
2024.01.15	09:20:00	18.67731	18.68288	18.65848	18.68008	432	0	100
2024.01.15	09:25:00	18.68038	18.68678	18.67398	18.68120	273	0	134
2024.01.15	09:30:00	18.68098	18.68802	18.66978	18.68628	435	0	100
2024.01.15	09:35:00	18.68698	18.70198	18.68698	18.69933	228	0	193
2024.01.15	09:40:00	18.69938	18.70237	18.68688	18.69063	79	0	100
2024.01.15	09:45:00	18.69063	18.69203	18.68695	18.68887	264	0	111
2024.01.15	09:50:00	18.68908	18.69129	18.68798	18.68998	167	0	205
2024.01.15	09:55:00	18.68998	18.71518	18.68867	18.71039	183	0	181
2024.01.15	10:00:00	18.71064	18.71188	18.69338	18.69592	402	0	131
2024.01.15	10:05:00	18.69592	18.69592	18.67860	18.68113	250	0	173
2024.01.15	10:10:00	18.68120	18.68188	18.66078	18.66277	303	0	130
2024.01.15	10:15:00	18.66272	18.67012	18.64988	18.66623	340	0	301
2024.01.15	10:20:00	18.66623	18.66819	18.64892	18.65402	283	0	248
2024.01.15	10:25:00	18.65436	18.66178	18.64468	18.64638	132	0	100
2024.01.15	10:30:00	18.64588	18.66820	18.64348	18.66695	176	0	100
2024.01.15	10:35:00	18.66695	18.67554	18.64752	18.64878	234	0	100
2024.01.15	10:40:00	18.64878	18.65208	18.63841	18.64088	400	0	100
2024.01.15	10:45:00	18.64135	18.64778	18.63003	18.64241	203	0	100
2024.01.15	10:50:00	18.64281	18.64378	18.62492	18.63283	230	0	100
2024.01.15	10:55:00	18.63254	18.64648	18.62979	18.64541	188	0	100
2024.01.15	11:00:00	18.64557	18.66238	18.64533	18.64623	337	0	100
2024.01.15	11:05:00	18.64623	18.64685	18.63587	18.64378	250	0	100
2024.01.15	11:10:00	18.64378	18.64385	18.63718	18.64280	171	0	154
2024.01.15	11:15:00	18.64280	18.64381	18.63647	18.64086	178	0	194
2024.01.15	11:20:00	18.64086	18.64638	18.63753	18.64138	189	0	110
2024.01.15	11:25:00	18.64169	18.65563	18.64169	18.65563	143	0	160
2024.01.15	11:30:00	18.65563	18.67688	18.65188	18.67563	103	0	100
2024.01.15	11:35:00	18.67563	18.69117	18.67563	18.68302	189	0	100
2024.01.15	11:40:00	18.68359	18.69628	18.68289	18.69438	265	0	228
2024.01.15	11:45:00	18.69455	18.69455	18.67753	18.68103	142	0	187
2024.01.15	11:50:00	18.68103	18.68938	18.68100	18.68614	184	0	167
2024.01.15	11:55:00	18.68615	18.68616	18.66818	18.66853	194	0	162
2024.01.15	12:00:00	18.66853	18.66918	18.65788	18.66858	120	0	151
2024.01.15	12:05:00	18.66858	18.66918	18.66118	18.66668	145	0	100
2024.01.15	12:10:00	18.66668	18.67918	18.66668	18.67915	139	0	264
2024.01.15	12:15:00	18.67915	18.68057	18.66804	18.66888	155	0	136
